elapsed_s,phase,rot_x_100,rot_y_100,lin_x_100,lin_y_100,pen,bias_z_100,num_fields,line_kind,raw
10.493561,7,2.79,11.41,-164.18,-708.38,0,938.50,6,imu,"2.79,11.41,-164.18,-708.38,0,938.50"
10.506585,7,62.16,-5.70,-168.00,-801.11,0,938.50,6,imu,"62.16,-5.70,-168.00,-801.11,0,938.50"
10.517085,7,125.45,-11.20,-163.70,-819.53,0,938.50,6,imu,"125.45,-11.20,-163.70,-819.53,0,938.50"
10.529981,7,248.48,-19.50,-101.12,-875.04,0,938.50,6,imu,"248.48,-19.50,-101.12,-875.04,0,938.50"
10.543043,7,318.73,-15.47,-67.74,-997.08,0,938.50,6,imu,"318.73,-15.47,-67.74,-997.08,0,938.50"
10.553556,7,397.41,-14.86,14.09,-979.73,0,938.50,6,imu,"397.41,-14.86,14.09,-979.73,0,938.50"
10.566627,7,541.94,-25.12,276.70,-818.93,0,938.50,6,imu,"541.94,-25.12,276.70,-818.93,0,938.50"
10.577149,7,596.55,-20.85,408.91,-632.17,0,938.50,6,imu,"596.55,-20.85,408.91,-632.17,0,938.50"
10.590190,7,630.27,-17.06,516.82,-453.67,0,938.50,6,imu,"630.27,-17.06,516.82,-453.67,0,938.50"
10.602776,7,645.30,-54.81,604.64,-23.68,0,938.50,6,imu,"645.30,-54.81,604.64,-23.68,0,938.50"
10.613279,7,617.81,-88.16,566.11,208.31,0,938.50,6,imu,"617.81,-88.16,566.11,208.31,0,938.50"
10.626313,7,561.12,-83.03,488.47,411.94,0,938.50,6,imu,"561.12,-83.03,488.47,411.94,0,938.50"
10.636598,7,,,,,,,2,text,"488.18,-88.7"
10.639385,7,,,,,,,5,text,"8,406.75,525.36,0,938.50"
10.649894,7,332.53,5.66,206.95,534.45,0,938.50,6,imu,"332.53,5.66,206.95,534.45,0,938.50"
10.662559,7,266.56,55.39,134.33,426.89,0,938.50,6,imu,"266.56,55.39,134.33,426.89,0,938.50"
10.673076,7,224.41,50.99,118.18,258.20,0,938.50,6,imu,"224.41,50.99,118.18,258.20,0,938.50"
10.686244,7,169.55,21.79,160.17,261.43,0,938.50,6,imu,"169.55,21.79,160.17,261.43,0,938.50"
10.699287,7,136.32,7.99,196.18,278.54,0,938.50,6,imu,"136.32,7.99,196.18,278.54,0,938.50"
10.709755,7,99.79,11.41,228.61,272.67,0,938.50,6,imu,"99.79,11.41,228.61,272.67,0,938.50"
10.722794,7,37.85,3.95,254.57,174.57,0,938.50,6,imu,"37.85,3.95,254.57,174.57,0,938.50"
10.733367,7,18.18,-3.86,256.24,166.31,0,938.50,6,imu,"18.18,-3.86,256.24,166.31,0,938.50"
10.746504,7,-4.05,-5.58,249.19,292.77,0,938.50,6,imu,"-4.05,-5.58,249.19,292.77,0,938.50"
10.759270,7,-38.38,-15.23,198.82,442.09,0,938.50,6,imu,"-38.38,-15.23,198.82,442.09,0,938.50"
10.769788,7,-134.53,-30.87,208.63,606.47,0,938.50,6,imu,"-134.53,-30.87,208.63,606.47,0,938.50"
10.782849,7,-202.22,-32.94,212.22,600.61,0,938.50,6,imu,"-202.22,-32.94,212.22,600.61,0,938.50"
10.793411,7,-270.39,-18.89,207.79,592.59,0,938.50,6,imu,"-270.39,-18.89,207.79,592.59,0,938.50"
10.806430,7,-389.75,7.50,234.47,399.61,0,938.50,6,imu,"-389.75,7.50,234.47,399.61,0,938.50"
10.816956,7,-437.16,14.71,285.08,416.12,0,938.50,6,imu,"-437.16,14.71,285.08,416.12,0,938.50"
10.830051,7,-485.41,25.58,334.73,396.02,0,938.50,6,imu,"-485.41,25.58,334.73,396.02,0,938.50"
10.843091,7,-553.10,77.75,398.26,-1.42,0,938.50,6,imu,"-553.10,77.75,398.26,-1.42,0,938.50"
10.853615,7,-554.56,100.47,391.92,-113.89,0,938.50,6,imu,"-554.56,100.47,391.92,-113.89,0,938.50"
10.866290,7,-556.40,131.14,419.20,52.06,0,938.50,6,imu,"-556.40,131.14,419.20,52.06,0,938.50"
10.876569,7,,,,,,,2,text,"-555.91,107"
10.876647,7,,,,,,,2,text,".31,"
10.876734,7,,,,,,,1,text,408.19
10.876777,7,,,,,,,2,text,",-"
10.876959,7,,,,,,,3,text,"408.44,0,938.50"
10.890008,7,-519.50,90.33,352.20,-469.58,0,938.50,6,imu,"-519.50,90.33,352.20,-469.58,0,938.50"
10.903087,7,-478.21,63.33,269.05,-534.90,0,938.50,6,imu,"-478.21,63.33,269.05,-534.90,0,938.50"
10.913405,7,-425.43,10.18,210.66,-727.65,0,938.50,6,imu,"-425.43,10.18,210.66,-727.65,0,938.50"
10.926441,7,-318.40,-11.56,113.87,-587.07,0,938.50,6,imu,"-318.40,-11.56,113.87,-587.07,0,938.50"
10.939068,7,-283.95,-26.47,77.86,-447.45,0,938.50,6,imu,"-283.95,-26.47,77.86,-447.45,0,938.50"
10.949590,7,-262.69,-38.93,53.45,-525.93,0,938.50,6,imu,"-262.69,-38.93,53.45,-525.93,0,938.50"
10.962606,7,-194.89,-13.27,-27.19,-710.54,0,938.50,6,imu,"-194.89,-13.27,-27.19,-710.54,0,938.50"
10.973145,7,-165.93,14.58,-33.77,-466.83,0,938.50,6,imu,"-165.93,14.58,-33.77,-466.83,0,938.50"
10.986239,7,-156.04,41.34,-39.75,-410.48,0,938.50,6,imu,"-156.04,41.34,-39.75,-410.48,0,938.50"
10.999307,7,-115.47,69.81,-75.52,-589.82,0,938.50,6,imu,"-115.47,69.81,-75.52,-589.82,0,938.50"
11.009921,7,-76.62,67.36,-93.35,-625.23,0,938.50,6,imu,"-76.62,67.36,-93.35,-625.23,0,938.50"
11.023000,7,-30.56,53.56,-123.98,-646.17,0,938.50,6,imu,"-30.56,53.56,-123.98,-646.17,0,938.50"
11.033483,7,19.77,28.63,-151.61,-523.42,0,938.50,6,imu,"19.77,28.63,-151.61,-523.42,0,938.50"
11.046496,7,98.45,7.01,-164.65,-432.25,0,938.50,6,imu,"98.45,7.01,-164.65,-432.25,0,938.50"
11.057005,7,124.96,13.73,-161.18,-419.21,0,938.50,6,imu,"124.96,13.73,-161.18,-419.21,0,938.50"
11.069643,7,155.87,18.61,-145.75,-534.31,0,938.50,6,imu,"155.87,18.61,-145.75,-534.31,0,938.50"
11.082682,7,269.49,-1.30,-45.25,-796.80,0,938.50,6,imu,"269.49,-1.30,-45.25,-796.80,0,938.50"
11.093200,7,340.72,-18.04,27.85,-829.82,0,938.50,6,imu,"340.72,-18.04,27.85,-829.82,0,938.50"
11.106205,7,409.26,-18.77,105.85,-840.59,0,938.50,6,imu,"409.26,-18.77,105.85,-840.59,0,938.50"
11.119245,7,533.14,19.47,331.50,-662.80,0,938.50,6,imu,"533.14,19.47,331.50,-662.80,0,938.50"
11.129751,7,575.54,12.99,446.71,-434.64,0,938.50,6,imu,"575.54,12.99,446.71,-434.64,0,938.50"
11.142875,7,601.31,-18.77,577.84,-298.01,0,938.50,6,imu,"601.31,-18.77,577.84,-298.01,0,938.50"
11.153422,7,619.76,-58.96,807.31,-2.38,0,938.50,6,imu,"619.76,-58.96,807.31,-2.38,0,938.50"
11.166347,7,608.16,-162.81,770.34,227.33,0,938.50,6,imu,"608.16,-162.81,770.34,227.33,0,938.50"
11.179380,7,568.57,-166.36,584.06,439.81,0,938.50,6,imu,"568.57,-166.36,584.06,439.81,0,938.50"
11.189924,7,502.60,-117.12,356.26,549.16,0,938.50,6,imu,"502.60,-117.12,356.26,549.16,0,938.50"
11.202882,7,370.04,-52.12,105.97,394.11,0,938.50,6,imu,"370.04,-52.12,105.97,394.11,0,938.50"
11.213370,7,322.88,-21.95,58.00,328.31,0,938.50,6,imu,"322.88,-21.95,58.00,328.31,0,938.50"
11.226399,7,281.47,2.24,27.73,279.85,0,938.50,6,imu,"281.47,2.24,27.73,279.85,0,938.50"
11.236739,7,,,,,,,4,text,"212.32,15.80,75.47,"
11.236924,7,,,,,,,3,text,"240.73,0,938.50"
11.249896,7,178.60,19.23,128.83,260.23,0,938.50,6,imu,"178.60,19.23,128.83,260.23,0,938.50"
11.262620,7,140.48,26.56,179.31,274.83,0,938.50,6,imu,"140.48,26.56,179.31,274.83,0,938.50"
11.273131,7,70.96,32.42,220.83,202.56,0,938.50,6,imu,"70.96,32.42,220.83,202.56,0,938.50"
11.286149,7,47.99,26.31,215.33,150.40,0,938.50,6,imu,"47.99,26.31,215.33,150.40,0,938.50"
11.298846,7,30.89,18.49,202.76,110.56,0,938.50,6,imu,"30.89,18.49,202.76,110.56,0,938.50"
11.309319,7,15.62,6.40,192.24,114.15,0,938.50,6,imu,"15.62,6.40,192.24,114.15,0,938.50"
11.322157,7,-36.06,-5.58,167.35,222.18,0,938.50,6,imu,"-36.06,-5.58,167.35,222.18,0,938.50"
11.335127,7,-69.29,-5.21,155.27,192.16,0,938.50,6,imu,"-69.29,-5.21,155.27,192.16,0,938.50"
11.345641,7,-105.33,0.66,152.63,336.08,0,938.50,6,imu,"-105.33,0.66,152.63,336.08,0,938.50"
11.358675,7,-207.72,2.12,150.00,493.77,0,938.50,6,imu,"-207.72,2.12,150.00,493.77,0,938.50"
11.369193,7,-273.44,21.42,178.48,598.82,0,938.50,6,imu,"-273.44,21.42,178.48,598.82,0,938.50"
11.382238,7,-347.73,44.88,235.19,707.81,0,938.50,6,imu,"-347.73,44.88,235.19,707.81,0,938.50"
11.392497,7,,,,,,,1,text,-492.6
11.395354,7,2,63.33,325.28,625.73,0,938.50,6,imu,"2,63.33,325.28,625.73,0,938.50"
11.405712,7,-568.49,103.65,409.26,678.14,0,938.50,6,imu,"-568.49,103.65,409.26,678.14,0,938.50"
11.418275,7,-639.72,134.43,457.60,394.11,0,938.50,6,imu,"-639.72,134.43,457.60,394.11,0,938.50"
11.430733,7,-673.44,173.41,449.94,-257.58,0,938.50,6,imu,"-673.44,173.41,449.94,-257.58,0,938.50"
11.440906,7,-629.33,180.01,431.52,-346.11,0,938.50,6,imu,"-629.33,180.01,431.52,-346.11,0,938.50"
11.453648,7,-571.79,116.60,360.93,-699.41,0,938.50,6,imu,"-571.79,116.60,360.93,-699.41,0,938.50"
11.466404,7,-487.13,88.62,269.17,-817.26,0,938.50,6,imu,"-487.13,88.62,269.17,-817.26,0,938.50"
11.478791,7,-343.82,8.84,130.02,-516.12,0,938.50,6,imu,"-343.82,8.84,130.02,-516.12,0,938.50"
11.489026,7,-311.44,9.09,108.73,-200.39,0,938.50,6,imu,"-311.44,9.09,108.73,-200.39,0,938.50"
11.501803,7,-314.25,26.19,96.40,-95.10,0,938.50,6,imu,"-314.25,26.19,96.40,-95.10,0,938.50"
11.514608,7,-336.12,102.79,89.70,-363.70,0,938.50,6,imu,"-336.12,102.79,89.70,-363.70,0,938.50"
11.524892,7,-316.08,129.79,49.15,-585.87,0,938.50,6,imu,"-316.08,129.79,49.15,-585.87,0,938.50"
11.537623,7,-269.29,126.98,-0.03,-743.92,0,938.50,6,imu,"-269.29,126.98,-0.03,-743.92,0,938.50"
11.550084,7,-136.12,105.24,-89.64,-637.20,0,938.50,6,imu,"-136.12,105.24,-89.64,-637.20,0,938.50"
11.562963,7,-80.78,44.88,-118.95,-586.83,0,938.50,6,imu,"-80.78,44.88,-118.95,-586.83,0,938.50"
11.573523,7,-28.37,15.68,-142.64,-607.29,0,938.50,6,imu,"-28.37,15.68,-142.64,-607.29,0,938.50"
11.586233,7,24.17,-6.43,-161.30,-562.90,0,938.50,6,imu,"24.17,-6.43,-161.30,-562.90,0,938.50"
11.596459,7,,,,,,,2,text,"96.86,"
11.599331,7,,,,,,,5,text,"-12.66,-160.23,-302.44,0,938.50"
11.609876,7,110.79,1.27,-145.63,-200.63,0,938.50,6,imu,"110.79,1.27,-145.63,-200.63,0,938.50"
11.622673,7,120.69,15.56,-132.47,-215.82,0,938.50,6,imu,"120.69,15.56,-132.47,-215.82,0,938.50"
11.633189,7,175.66,4.69,-101.36,-395.40,0,938.50,6,imu,"175.66,4.69,-101.36,-395.40,0,938.50"
11.646155,7,219.52,-12.17,-65.59,-490.52,0,938.50,6,imu,"219.52,-12.17,-65.59,-490.52,0,938.50"
11.658820,7,272.79,-30.87,-11.99,-572.23,0,938.50,6,imu,"272.79,-30.87,-11.99,-572.23,0,938.50"
11.669326,7,392.76,-51.88,130.26,-675.60,0,938.50,6,imu,"392.76,-51.88,130.26,-675.60,0,938.50"
11.682396,7,458.62,-56.28,256.84,-693.31,0,938.50,6,imu,"458.62,-56.28,256.84,-693.31,0,938.50"
11.692679,7,,,,,,,4,text,"526.67,-89.87,413.21,-599"
11.692740,7,,,,,,,3,text,".51,0,"
11.695346,7,,,,,,,1,text,938.50
11.705881,7,583.23,-149.74,673.67,-176.10,0,938.50,6,imu,"583.23,-149.74,673.67,-176.10,0,938.50"
11.718691,7,620.62,-275.09,729.66,-39.83,0,938.50,6,imu,"620.62,-275.09,729.66,-39.83,0,938.50"
11.729219,7,611.58,-329.21,687.19,64.86,0,938.50,6,imu,"611.58,-329.21,687.19,64.86,0,938.50"
11.742305,7,587.63,-360.61,561.45,170.14,0,938.50,6,imu,"587.63,-360.61,561.45,170.14,0,938.50"
11.752565,7,,,,,,,2,text,"481.10,"
11.752895,7,,,,,,,5,text,"-269.96,282.33,227.57,0,938.50"
11.765955,7,431.62,-219.01,207.67,103.74,0,938.50,6,imu,"431.62,-219.01,207.67,103.74,0,938.50"
11.779004,7,394.11,-139.35,171.42,68.57,0,938.50,6,imu,"394.11,-139.35,171.42,68.57,0,938.50"
11.789532,7,316.77,-49.19,115.07,211.30,0,938.50,6,imu,"316.77,-49.19,115.07,211.30,0,938.50"
11.802577,7,267.05,-13.52,134.45,230.44,0,938.50,6,imu,"267.05,-13.52,134.45,230.44,0,938.50"
11.813069,7,215.13,32.42,155.15,240.25,0,938.50,6,imu,"215.13,32.42,155.15,240.25,0,938.50"
11.826097,7,123.50,62.84,168.43,263.70,0,938.50,6,imu,"123.50,62.84,168.43,263.70,0,938.50"
11.839136,7,84.03,49.89,178.72,214.29,0,938.50,6,imu,"84.03,49.89,178.72,214.29,0,938.50"
11.849621,7,51.66,40.97,189.13,141.91,0,938.50,6,imu,"51.66,40.97,189.13,141.91,0,938.50"
11.862598,7,28.20,28.76,183.38,89.14,0,938.50,6,imu,"28.20,28.76,183.38,89.14,0,938.50"
11.873082,7,0.22,-6.67,172.85,-5.01,0,938.50,6,imu,"0.22,-6.67,172.85,-5.01,0,938.50"
11.886140,7,-15.78,-0.93,171.18,101.59,0,938.50,6,imu,"-15.78,-0.93,171.18,101.59,0,938.50"
11.899152,7,-46.20,0.29,194.03,222.42,0,938.50,6,imu,"-46.20,0.29,194.03,222.42,0,938.50"
11.909671,7,-152.37,13.36,262.11,516.14,0,938.50,6,imu,"-152.37,13.36,262.11,516.14,0,938.50"
11.922684,7,-227.51,4.81,256.36,667.01,0,938.50,6,imu,"-227.51,4.81,256.36,667.01,0,938.50"
11.933181,7,-321.46,23.01,326.95,725.99,0,938.50,6,imu,"-321.46,23.01,326.95,725.99,0,938.50"
11.946161,7,-509.24,79.46,389.64,470.20,0,938.50,6,imu,"-509.24,79.46,389.64,470.20,0,938.50"
11.959211,7,-568.86,108.17,413.21,103.98,0,938.50,6,imu,"-568.86,108.17,413.21,103.98,0,938.50"
11.969710,7,-592.19,149.10,390.36,-228.38,0,938.50,6,imu,"-592.19,149.10,390.36,-228.38,0,938.50"
11.982746,7,-583.40,178.54,324.20,-539.57,0,938.50,6,imu,"-583.40,178.54,324.20,-539.57,0,938.50"
11.993255,7,-517.42,204.44,206.83,-537.54,0,938.50,6,imu,"-517.42,204.44,206.83,-537.54,0,938.50"
12.006277,7,-472.34,172.55,164.00,-439.91,0,938.50,6,imu,"-472.34,172.55,164.00,-439.91,0,938.50"
12.019318,7,-437.89,141.40,166.51,-314.76,0,938.50,6,imu,"-437.89,141.40,166.51,-314.76,0,938.50"
12.029872,7,-411.13,159.60,152.40,-353.89,0,938.50,6,imu,"-411.13,159.60,152.40,-353.89,0,938.50"
12.043065,7,-391.83,192.59,105.97,-434.76,0,938.50,6,imu,"-391.83,192.59,105.97,-434.76,0,938.50"
12.053594,7,-369.84,218.73,72.59,-455.82,0,938.50,6,imu,"-369.84,218.73,72.59,-455.82,0,938.50"
12.066624,7,-321.95,138.47,96.40,-673.21,0,938.50,6,imu,"-321.95,138.47,96.40,-673.21,0,938.50"
12.077115,7,-273.81,159.85,35.39,-803.98,0,938.50,6,imu,"-273.81,159.85,35.39,-803.98,0,938.50"
12.090045,7,-211.87,193.20,5.12,-751.57,0,938.50,6,imu,"-211.87,193.20,5.12,-751.57,0,938.50"
12.103077,7,-100.94,193.08,183.86,-650.36,0,938.50,6,imu,"-100.94,193.08,183.86,-650.36,0,938.50"
12.113554,7,-17.74,-34.65,352.91,-777.90,0,938.50,6,imu,"-17.74,-34.65,352.91,-777.90,0,938.50"
12.126560,7,79.76,-181.99,-18.33,-932.11,0,938.50,6,imu,"79.76,-181.99,-18.33,-932.11,0,938.50"
12.137071,7,137.42,-147.91,-209.88,-588.50,0,938.50,6,imu,"137.42,-147.91,-209.88,-588.50,0,938.50"
12.150082,7,125.33,149.71,-219.81,-256.02,0,938.50,6,imu,"125.33,149.71,-219.81,-256.02,0,938.50"
12.162964,7,91.24,351.05,-121.10,65.93,0,938.50,6,imu,"91.24,351.05,-121.10,65.93,0,938.50"
12.173463,7,46.04,494.36,-78.63,331.54,0,938.50,6,imu,"46.04,494.36,-78.63,331.54,0,938.50"
12.186475,7,-30.20,535.53,15.53,391.72,0,938.50,6,imu,"-30.20,535.53,15.53,391.72,0,938.50"
12.197018,7,-30.81,472.00,69.01,233.31,0,938.50,6,imu,"-30.81,472.00,69.01,233.31,0,938.50"
12.210025,7,-6.62,403.46,125.83,179.83,0,938.50,6,imu,"-6.62,403.46,125.83,179.83,0,938.50"
12.223063,7,45.67,347.38,125.72,448.90,0,938.50,6,imu,"45.67,347.38,125.72,448.90,0,938.50"
12.233549,7,42.01,330.89,83.60,724.44,0,938.50,6,imu,"42.01,330.89,83.60,724.44,0,938.50"
12.246574,7,11.22,364.36,-8.40,1009.06,0,938.50,6,imu,"11.22,364.36,-8.40,1009.06,0,938.50"
12.257076,7,-35.33,352.88,38.02,1068.41,0,938.50,6,imu,"-35.33,352.88,38.02,1068.41,0,938.50"
12.270072,7,-95.68,258.07,216.04,912.99,0,938.50,6,imu,"-95.68,258.07,216.04,912.99,0,938.50"
12.283108,7,-118.28,215.68,259.35,891.94,0,938.50,6,imu,"-118.28,215.68,259.35,891.94,0,938.50"
12.293622,7,-198.31,153.01,239.25,1416.20,0,938.50,6,imu,"-198.31,153.01,239.25,1416.20,0,938.50"
12.306271,7,-557.37,45.74,535.73,614.13,0,938.50,6,imu,"-557.37,45.74,535.73,614.13,0,938.50"
12.316505,7,,,,,,,2,text,"-589.63,85.8"
12.319188,7,,,,,,,5,text,"1,478.66,434.19,0,938.50"
12.329318,7,-468.92,107.80,3.68,-571.99,0,938.50,6,imu,"-468.92,107.80,3.68,-571.99,0,938.50"
12.342220,7,31.62,163.63,372.06,899.23,0,938.50,6,imu,"31.62,163.63,372.06,899.23,0,938.50"
12.352351,7,,,,,,,1,text,-
12.355150,7,39.73,130.04,113.27,594.27,0,938.50,6,imu,"39.73,130.04,113.27,594.27,0,938.50"
12.365644,7,-27.63,170.23,102.86,700.87,0,938.50,6,imu,"-27.63,170.23,102.86,700.87,0,938.50"
12.378215,7,-21.52,180.37,151.20,927.95,0,938.50,6,imu,"-21.52,180.37,151.20,927.95,0,938.50"
12.390797,7,-66.73,135.29,198.34,843.84,0,938.50,6,imu,"-66.73,135.29,198.34,843.84,0,938.50"
12.401290,7,-74.91,128.81,160.65,790.84,0,938.50,6,imu,"-74.91,128.81,160.65,790.84,0,938.50"
12.414326,7,-97.76,128.81,145.58,899.35,0,938.50,6,imu,"-97.76,128.81,145.58,899.35,0,938.50"
12.424551,7,,,,,,,1,text,-146.87
12.424726,7,,,,,,,4,text,",73.96,135.65,"
12.424943,7,,,,,,,3,text,"943.02,0,938.50"
12.437962,7,-179.00,11.65,105.74,959.89,0,938.50,6,imu,"-179.00,11.65,105.74,959.89,0,938.50"
12.450963,7,-180.23,-96.84,151.56,608.87,0,938.50,6,imu,"-180.23,-96.84,151.56,608.87,0,938.50"
12.461440,7,-136.24,-84.62,285.44,689.50,0,938.50,6,imu,"-136.24,-84.62,285.44,689.50,0,938.50"
12.474470,7,-128.06,-96.96,106.69,689.62,0,938.50,6,imu,"-128.06,-96.96,106.69,689.62,0,938.50"
12.484972,7,-127.45,-49.19,27.37,654.93,0,938.50,6,imu,"-127.45,-49.19,27.37,654.93,0,938.50"
12.497987,7,-108.27,-8.14,-23.36,692.37,0,938.50,6,imu,"-108.27,-8.14,-23.36,692.37,0,938.50"
12.510997,7,-97.03,38.41,-57.22,809.02,0,938.50,6,imu,"-97.03,38.41,-57.22,809.02,0,938.50"
12.521480,7,-110.95,14.09,-6.49,791.32,0,938.50,6,imu,"-110.95,14.09,-6.49,791.32,0,938.50"
12.534040,7,-119.14,29.85,-19.05,705.89,0,938.50,6,imu,"-119.14,29.85,-19.05,705.89,0,938.50"
12.547045,7,-145.41,55.51,49.03,700.39,0,938.50,6,imu,"-145.41,55.51,49.03,700.39,0,938.50"
12.557147,7,-163.12,63.70,48.67,724.80,0,938.50,6,imu,"-163.12,63.70,48.67,724.80,0,938.50"
12.570153,7,-190.61,42.07,94.85,871.00,0,938.50,6,imu,"-190.61,42.07,94.85,871.00,0,938.50"
12.583192,7,-283.46,-54.69,39.21,1083.48,0,938.50,6,imu,"-283.46,-54.69,39.21,1083.48,0,938.50"
12.593688,7,-306.06,-112.23,53.33,862.74,0,938.50,6,imu,"-306.06,-112.23,53.33,862.74,0,938.50"
12.606737,7,-318.77,-124.69,-26.35,785.58,0,938.50,6,imu,"-318.77,-124.69,-26.35,785.58,0,938.50"
12.617247,7,-347.24,-183.34,-105.07,705.06,0,938.50,6,imu,"-347.24,-183.34,-105.07,705.06,0,938.50"
12.630310,7,-161.29,-197.14,-205.09,329.50,0,938.50,6,imu,"-161.29,-197.14,-205.09,329.50,0,938.50"
12.640598,7,,,,,,,3,text,"119.10,-96.72,"
12.643374,7,,,,,,,4,text,"-332.15,493.53,0,938.50"
12.653873,7,99.55,-39.91,-422.72,451.90,0,938.50,6,imu,"99.55,-39.91,-422.72,451.90,0,938.50"
12.666909,7,46.65,90.94,-628.14,684.48,0,938.50,6,imu,"46.65,90.94,-628.14,684.48,0,938.50"
12.677451,7,13.30,56.24,-442.82,874.11,0,938.50,6,imu,"13.30,56.24,-442.82,874.11,0,938.50"
12.690039,7,-34.35,-3.25,-336.34,880.09,0,938.50,6,imu,"-34.35,-3.25,-336.34,880.09,0,938.50"
12.703106,7,-102.77,-70.45,-695.02,677.90,0,938.50,6,imu,"-102.77,-70.45,-695.02,677.90,0,938.50"
12.713164,7,-18.23,-52.25,-556.12,726.11,0,938.50,6,imu,"-18.23,-52.25,-556.12,726.11,0,938.50"
12.726183,7,-37.77,-32.45,-364.57,722.17,0,938.50,6,imu,"-37.77,-32.45,-364.57,722.17,0,938.50"
12.739231,7,-81.63,-11.93,-450.72,556.10,0,938.50,6,imu,"-81.63,-11.93,-450.72,556.10,0,938.50"
12.749759,7,-96.78,-6.55,-455.86,618.44,0,938.50,6,imu,"-96.78,-6.55,-455.86,618.44,0,938.50"
12.762803,7,-98.49,-25.73,-486.73,563.40,0,938.50,6,imu,"-98.49,-25.73,-486.73,563.40,0,938.50"
12.773330,7,-60.74,-69.59,-440.79,473.31,0,938.50,6,imu,"-60.74,-69.59,-440.79,473.31,0,938.50"
12.786396,7,-63.92,-49.56,-467.70,431.32,0,938.50,6,imu,"-63.92,-49.56,-467.70,431.32,0,938.50"
12.796930,7,-38.38,-24.02,-359.67,391.72,0,938.50,6,imu,"-38.38,-24.02,-359.67,391.72,0,938.50"
12.809997,7,-21.89,5.30,-281.30,299.47,0,938.50,6,imu,"-21.89,5.30,-281.30,299.47,0,938.50"
12.823026,7,42.74,135.29,-536.62,444.96,0,938.50,6,imu,"42.74,135.29,-536.62,444.96,0,938.50"
12.833535,7,71.45,149.46,-506.59,555.86,0,938.50,6,imu,"71.45,149.46,-506.59,555.86,0,938.50"
12.846560,7,93.44,129.55,-462.08,504.54,0,938.50,6,imu,"93.44,129.55,-462.08,504.54,0,938.50"
12.857014,7,110.67,52.58,-309.66,767.87,0,938.50,6,imu,"110.67,52.58,-309.66,767.87,0,938.50"
12.870049,7,105.05,2.24,-238.11,840.85,0,938.50,6,imu,"105.05,2.24,-238.11,840.85,0,938.50"
12.883040,7,96.62,1.63,-92.99,753.03,0,938.50,6,imu,"96.62,1.63,-92.99,753.03,0,938.50"
12.893196,7,80.25,115.38,-412.67,1231.12,0,938.50,6,imu,"80.25,115.38,-412.67,1231.12,0,938.50"
12.906217,7,52.51,29.49,-443.78,890.50,0,938.50,6,imu,"52.51,29.49,-443.78,890.50,0,938.50"
12.919212,7,37.61,26.07,-372.83,620.23,0,938.50,6,imu,"37.61,26.07,-372.83,620.23,0,938.50"
12.929708,7,47.50,52.70,-366.01,655.53,0,938.50,6,imu,"47.50,52.70,-366.01,655.53,0,938.50"
12.942721,7,32.23,12.99,-432.29,738.80,0,938.50,6,imu,"32.23,12.99,-432.29,738.80,0,938.50"
12.953227,7,22.95,6.15,-322.82,899.71,0,938.50,6,imu,"22.95,6.15,-322.82,899.71,0,938.50"
12.966217,7,12.81,-5.09,-394.72,803.52,0,938.50,6,imu,"12.81,-5.09,-394.72,803.52,0,938.50"
12.979244,7,7.19,-35.02,-388.38,699.79,0,938.50,6,imu,"7.19,-35.02,-388.38,699.79,0,938.50"
12.989761,7,3.77,-39.78,-351.17,603.36,0,938.50,6,imu,"3.77,-39.78,-351.17,603.36,0,938.50"
13.002803,7,-7.11,31.93,-331.79,669.76,0,938.50,6,imu,"-7.11,31.93,-331.79,669.76,0,938.50"
13.013306,7,-31.66,76.65,-322.10,658.64,0,938.50,6,imu,"-31.66,76.65,-322.10,658.64,0,938.50"
13.026375,7,-39.36,65.04,-358.71,743.22,0,938.50,6,imu,"-39.36,65.04,-358.71,743.22,0,938.50"
13.036690,7,,,,,,,3,text,"-59.03,63.70,-"
13.036948,7,,,,,,,4,text,"387.19,803.88,0,938.50"
13.049947,7,-88.47,66.38,-344.83,763.92,0,938.50,6,imu,"-88.47,66.38,-344.83,763.92,0,938.50"
13.063106,7,-147.00,-34.90,-321.02,732.93,0,938.50,6,imu,"-147.00,-34.90,-321.02,732.93,0,938.50"
13.073498,7,-181.69,-81.44,-309.18,605.40,0,938.50,6,imu,"-181.69,-81.44,-309.18,605.40,0,938.50"
13.086307,7,-206.62,-117.24,-279.03,470.44,0,938.50,6,imu,"-206.62,-117.24,-279.03,470.44,0,938.50"
13.096518,7,,,,,,,1,text,-160.1
13.096605,7,,,,,,,2,text,"9,-106"
13.099432,7,,,,,,,5,text,".12,-399.75,279.97,0,938.50"
13.109820,7,-78.58,48.91,-469.26,287.99,0,938.50,6,imu,"-78.58,48.91,-469.26,287.99,0,938.50"
13.122858,7,33.33,140.54,-513.65,273.99,0,938.50,6,imu,"33.33,140.54,-513.65,273.99,0,938.50"
13.133348,7,264.12,246.71,-533.15,520.21,0,938.50,6,imu,"264.12,246.71,-533.15,520.21,0,938.50"
13.146382,7,332.41,252.70,-662.36,805.67,0,938.50,6,imu,"332.41,252.70,-662.36,805.67,0,938.50"
13.159062,7,357.33,209.08,-337.42,1207.91,0,938.50,6,imu,"357.33,209.08,-337.42,1207.91,0,938.50"
13.169559,7,309.32,84.34,-212.75,1598.90,0,938.50,6,imu,"309.32,84.34,-212.75,1598.90,0,938.50"
